id,title,tenant_id,owner_person_id,creation_timestamp,state,description,goal,max_students,difficulty,completion_criteria,academic_session_id,project_type,tag_asg
4501,Parallel database query processing using OpenCL,ug4,5175,2020 02 23 21:49:31 00,1,"This project investigates the potential of using OpenCL, a framework for writing heterogeneous programs, for parallel processing of database queries. The project will consists of writing several OpenCL programs for increasingly more complex database queries, from simple aggregate (e.g., count) queries computed over a single table to aggregate queries joining multiple tables. The project will include an extensive experimental evaluation of a set of database queries on different parallel architectures (e.g., CPUs, GPUs, FPGAs).Prerequisites: solid programming skills, knowledge of C  ",Implementing a handful of database queries in OpenCL,1,2   Moderate,successful implementation of at least 4 different database queries in OpenCL,8,0,f
4502,An experimental study of tree based index data structures,ug4,5175,2020 02 23 21:56:03 00,1,"This project will study existing tree based indexing data structures (e.g., Bw tree, B  tree, Boost) and experimentally evaluate their performance. This evaluation aims to provide deeper insights about the behaviour of these tree based indexes under different types of workloads using performance profiling tools (e.g., Valgrind). The student will then implement a tree based index optimised for using in real time (streaming) environments. ",Head to head comparison of existing tree based indexes,1,1   Easy,Performance analysis of existing 4-5 tree based indexes. Successful implementation of a custom tree index.,8,0,f
4504,App for Gathering Experiment Data on Set Recommendation for Multiagent Coordination (iOS Front End),ug4,3865,2020 02 24 04:19:40 00,1,"Sharing economy applications need to coordinate humans, each of whom may † have different preferences over the provided service. Traditional approaches model this as a resource allocation problem and solve it by identifying matches between users and resources. These require knowledge of user preferences and, crucially, assume that they act deterministically or, equivalently, that each of them is expected to accept the proposed match. This assumption is unrealistic for applications like ridesharing and house sharing (like airbnb), where user coordination requires handling of the diversity and uncertainty in human behaviour [1].The aim of this project is to produce an App Front and Back End that will fascilitate data gathering in sharing economy applications, when users are recommended sets/lists of options, and where each individual user's (independent) choice affects the outcome for all (or a subset of all) users. A specific problem can be chosen to guide the development, but the Application Programming Interfaces (APIs) should be kept as generic as possible.This project focusses on developing an iOS Front End.Similar † projects have been put up for Android Front End and a Back End. The project can be taken at an individual level or as a group project, where students can coordinate their actions. If this is not possible, then the student would be expected to develop a simple Back End to demonstrate App functionality.","To program a phone app that will recommend users with sets/lists of items, allowing for easy data gathering from user selections of items in those sets/lists. Focussing mostly on the iOS Front End.",1,1   Easy,"Program a backend that will: output set/list recommendations, anticipate user selections (and error/cancellation signals) from the app, compute 'solutions' from user selections, inform users of their final 'solutions', store information from past interactions.  Program a phone app (Android and/or iOS) that will: receive sets/lists of items from the backend, present the information to users, allow the users to interact with the lists (at least allow for selecting an item), send this information to the backend, anticipate and receive final 'solutions' from the backend. Compile a Demo from your work.",8,0,f
4505,App for Gathering Experiment Data on Set Recommendation for Multiagent Coordination (Back End),ug4,3865,2020 02 24 04:20:16 00,1,"Sharing economy applications need to coordinate humans, each of whom may † have different preferences over the provided service. Traditional approaches model this as a resource allocation problem and solve it by identifying matches between users and resources. These require knowledge of user preferences and, crucially, assume that they act deterministically or, equivalently, that each of them is expected to accept the proposed match. This assumption is unrealistic for applications like ridesharing and house sharing (like airbnb), where user coordination requires handling of the diversity and uncertainty in human behaviour [1].The aim of this project is to produce an App Front and Back End that will fascilitate data gathering in sharing economy applications, when users are recommended sets/lists of options, and where each individual user's (independent) choice affects the outcome for all (or a subset of all) users. A specific problem can be chosen to guide the development, but the Application Programming Interfaces (APIs) should be kept as generic as possible.This project focusses on developing the Back End.Similar projects have been put up for Android Front End and iOS Front End. The project † can be taken at an individual level or as a group project, where students can coordinate their actions. If this is not possible, then the † student would be expected to develop a simple App Front End to demonstrate Back End functionality.","To program a phone app that will recommend users with sets/lists of items, allowing for easy data gathering from user selections of items in those sets/lists. Focussing mostly on the Back End.",2,1   Easy,"Program a backend that will: output set/list recommendations, anticipate user selections (and error/cancellation signals) from the app, compute 'solutions' from user selections, inform users of their final 'solutions', store information from past interact. Program a phone app (Android and/or iOS) that will: receive sets/lists of items from the backend, present the information to users, allow the users to interact with the lists (at least allow for selecting an item), send this information to the backend, anticipate and receive final 'solutions' from the backend. Compile a Demo from your work.",8,0,f
4503,App for Gathering Experiment Data on Set Recommendation for Multiagent Coordination (Android Front End),ug4,3865,2020 02 24 04:19:17 00,1,"Sharing economy applications need to coordinate humans, each of whom may † have different preferences over the provided service. Traditional approaches model this as a resource allocation problem and solve it by identifying matches between users and resources. These require knowledge of user preferences and, crucially, assume that they act deterministically or, equivalently, that each of them is expected to accept the proposed match. This assumption is unrealistic for applications like ridesharing and house sharing (like airbnb), where user coordination requires handling of the diversity and uncertainty in human behaviour [1].The aim of this project is to produce an App Front and Back End that will fascilitate data gathering in sharing economy applications, when users are recommended sets/lists of options, and where each individual user's (independent) choice affects the outcome for all (or a subset of all) users. A specific problem can be chosen to guide the development, but the Application Programming Interfaces (APIs) should be kept as generic as possible.This project focusses on developing an Android Front End.Similar projects have been put up for iOS Front End and a Back End. The project can be taken at an individual level or as a group project, where students can coordinate their actions. If this is not possible, then the student would be expected to develop a simple Back End to demonstrate App functionality.","To program a phone app that will recommend users with sets/lists of items, allowing for easy data gathering from user selections of items in those sets/lists. Focussing mostly on the Android Front End.",2,1   Easy,"Program a backend that will: output set/list recommendations, anticipate user selections (and error/cancellation signals) from the app, compute 'solutions' from user selections, inform users of their final 'solutions', store information from past interactions.  Program a phone app (Android and/or iOS) that will: receive sets/lists of items from the backend, present the information to users, allow the users to interact with the lists (at least allow for selecting an item), send this information to the backend, anticipate and receive final 'solutions' from the backend. Compile a Demo from your work.",8,0,f
4506,Web color palettes using MCMC with people,ug4,1393,2020 02 24 11:13:40 00,1,""";Markov Chain Monte Carlo with People""; (MCMCP) is an experimental method for learning about people's concepts.This project is about adapting MCMCP to understand how people feel about combinations of colors, and to identify palettes that are appropriate for a particular purpose, e.g., a specific website or slots in a CSS file.It will involve A. Implementing a simple web application using html/javascript with the following features:* Render example sites side by side different ensembles of colors, determined by parameter vectors.* Allowing people to submit hundreds of choices about the better of the two sites, according to some criterion they have been given.* Storing user choices in a database and making them available for subsequent data analysis.B. Running user studies:* designing experiments, including participant instructions and debriefing information.* securing ethical approval from the informatics ethics committee* recruiting participants using Amazon's Mechanical Turk (AMT) or another service.* pilot testing the web application and its interface with the recruitment service.* planning data analyses before data have been collected.C. Data analysis:* Using visualizations Bayesian or frequentist inferential statistics to determine whether/how the project's methods succeeded or failed, and any lessons learned.This project is easy in the sense that other students with no programming experience and limited statistical training have successfully completely similar projects, and no familiarity with MCMCP or other concepts outside the core informatics curriculum is expected. That said, it will likely involve a substantial amount of work.","Design, use, and analyze the results of a web application to elicit information about how people think about color palettes on web sites",1,1   Easy,"Completing items A, B, and C in the project description above.",8,0,f
4507,Understanding font preferences using MCMC with people,ug4,1393,2020 02 24 11:24:39 00,1,""";Markov Chain Monte Carlo with People""; (MCMCP) is an experimental method for learning about people's concepts.This project is about adapting MCMCP to understand how people feel about fonts, and to identify fonts that are appropriate for a particular purpose, e.g., an advertisement, a party promotion, or academic writing.It will involve A. Implementing a simple web application using html/javascript with the following features:* Render example documents side by side with different fonts, determined by parameter vectors. This may require some initial work with metafont or another parametric font rendering tool.* Allowing people to submit hundreds of choices about the better of the two sites, according to some criterion they have been given.* Storing user choices in a database and making them available for subsequent data analysis.B. Running user studies:* designing experiments, including participant instructions and debriefing information.* securing ethical approval from the informatics ethics committee* recruiting participants using Amazon's Mechanical Turk (AMT) or another service.* pilot testing the web application and its interface with the recruitment service.* planning data analyses before data have been collected.C. Data analysis:* Using visualizations Bayesian or frequentist inferential statistics to determine whether/how the project's methods succeeded or failed, and any lessons learned.","Design, use, and analyze the results of a web application to elicit information about how people think about fonts.",1,2   Moderate,"Completing items A, B, and C in the project description above.",8,0,f
4404,A front end for the probabilistic model checker Storm,ug4,1324,2020 02 19 16:07:17 00,1,"Storm is an analysis tool for studying systems where randomness or probabilist phenomena play an important role.  Given a logical formulae and a quantitative model it can determine if the model satisfies the formula, thereby allowing developers to check important safety properties of the systems which they are building.  Storm allows modellers to specify their model in a range of formalisms, including Markov automata, Petri nets, dynamic fault trees, and reactive modules.  However, our interest here is "";cpGCL"";,  the conditional probabilistic Guarded Command Language, an extension of Edsger Dijkstra's language of guarded commands which includes probabilistic choice and conditional observations.Storm is a modern, efficient implementation of a probabilistic model checker but it is run at the command line, detached from an IDE which would make model construction easier through providing language support for the cpGCL language. † (Other input formalisms such as Petri nets and reactive modules have dedicated IDEs, but cpGCL does not.) The idea of the project is to add language support for cpGCL in Eclipse through the use of Xtext/Xtend, a framework for developing programming languages and domain specific languages. † With such support in place it would be possible to investigate extensions of the cpGCL languages, including a variant with a Java based syntax which would be easier for Java developers to adapt to, or a variant with Kotlin based syntax which would be suitable for Kotlin developers.The front end developed for cpGCL would allow modellers to interpret their models before submitting them to the Storm model checker as a first pass aimed at detecting bugs in the cpGCL model before applying model checking to the model.",To design a front end which makes the Storm probabilistic model checker easier to use.,1,1   Easy,An Eclipse application for editing cpGCL models which connects to the Storm model checker.,8,0,f
4509,Secure mobile applications using Trusted Execution Environments,ug4,1332,2020 02 24 11:50:05 00,1,"The reliable protection of sensitive operations and valuable assets is the utmost priority of any security critical application. A challenging task arises when dealing with mobile platforms, whose highly extensible and open nature, increases the chances of a system breach. The rapid growth of the mobile market has led to unprecedented demand and development of mobile applications. The MobileOS market share surpassed traditional desktop operating systems earlier this year. This fact reflects the diversion of the users preference towards smartphone or tablet platforms for their everyday activities like communication, entertainment, and financial transactions. Users have unrestricted access to a wide range of applications they can easily install, without taking the security implications of their systems into consideration.Device and OS manufacturers, on the other hand, have to ensure that their devices meet all the functional and safety requirements without affecting the overall user experience. This open ended approach significantly increases the devices susceptibility to threats, and key stakeholders have raised concerns about the potential security issues that could arise. Recent reports showed an all time high in mobile infections in 2016 and revealed a 400 percent increase in smartphone malware attacks.Various defensive approaches have been proposed, mainly focusing on using tamper resistant hardware for providing security services and storage. The lack of standardisation as well as the rigid implementation process, constitute such techniques impractical and expensive. A recent alternative is the use of a Trusted Execution Environment (TEE). A TEE could simply be described as a technology that allows the parallel execution of two operating systems (OS) on a single device. The Trusted OS hosts Trusted Applications (TA) that provide security related services to Client Applications (CA) running in the Rich OS. The main idea is to decouple and isolate the security sensitive operations, like key management and transaction signing, from the rest of the application. This project aims to examine the benefits and limitations of Trusted Execution Environments as currently implemented in ARM TrustZone chips. You will evaluate its limitations by implementing some complex sensitive applications such as a @FAor an EMV compliant payment protocol",Secure a mobile application Using Trusted Execution Environments,3,3   Hard,"1. Prototype implementation and evaluation of the selected application with the core cryptographic functions implemented as TA. 2. Securing the TA through the TUI. 3. Bind the Client application with a high level, user friendly Android application. Theoretically using the Adroid NDK API.",8,0,f
4510,Formal analysis of E cclesia,ug4,1332,2020 02 24 11:51:00 00,1,"E cclesia is a decentralized self tallying e voting protocol that could be implemented on the blockchain. The protocol is based on the ideas of Zerocoin and Time Lock Encryption schemes. E cclesia is formally proven to preserves voter privacy. Given the public setting of the protocol, we believe that a proof of (individual and universal) verifiability would be possible and not too different from the treatment for privacy, though the need for incorporating verification requests could make it more complex. A less explored avenue for potential future work would also be in verifiability of eligibility (as opposed to only satisfying eligibility as part of the correctness properties). The goal of the project is precisely to formally analyse E cclesia with respect to verifiability type properties. ",The goal of the project is precisely to formally analyse E cclesia with respect to verifiability type properties,1,3   Hard,1. Either prove that E cclesia is end to end verifiable: provide a formal proof. 2. Or disprove that E cclesia is  end to end verifiable: provide an attack and propose improvements to the scheme.,8,0,f
4511,User studies on Bitcoin wallets,ug4,1332,2020 02 24 11:51:32 00,1,"Goals of the project:Compare by hash †is a common technique used in sensitive applications to ensure integrity of data. Such a mechanism requires from its user to manually inspect two strings of random alphanumerical characters and confirm their equality. Requiring the user's input is a measure for ensuring protection against man in the middle attacks   two strings not matching may indicate that some malicious party has tampered with one of them. Protocols relying on this compare by hash technique thus need also be usable as their whole security often rely on the users' performance on the hash comparison. The goal of this project is to study the usability and security of compare by hash based mechanisms as deployed in real world applications. In particular, if funded this project will look at the usability and security of hardware bitcoin wallets. Hardware bitcoin wallets are meant to be secure even if the host environment is infected with malware trying to tamper the payment details that have been provided by the user. To that end, companies have introduced a second factor authentication mechanism to ensure that the payment details have not been tampered by an attacker.  †The baseline mechanism requires the user to confirm the payment details before the wallet processes them. The hypothesis of such authentication mechanism is that a user confirmation of the transactional details ensures the validity of the transaction.  †However, as such mechanism is entirely based on the user's capability to identify a tampered transaction,  †the success rate of the security mechanism is analogous to the user error rate. You will evaluate the usability of one (or more) hardware bitcoin wallets such as KeepKey, Trezor, Digital Bitbox, and Ledger Nano S. More precisely, you will study study the success rate of this mechanism with regards to a particular implementation approach and identify the best solution for ensuring the integrity of the transaction details. Methodology:The effectiveness of using hash comparison as a way of ensuring the validity of a transaction boils down to the user's capability of identifying potentially tampered data. There are several factors that may impact the user's precision, such as time limitation, the way the hash is presented as well as the percentage by which the hash has been tampered. The goal of this initial study is to identify the factors that influence the security guarantees of this approach, with respect to the human error. To do so, you will design test scenarios which you will test with real users. These scenarios will include different attack cases in which the adversary is able to tamper different parts of a given hash. For instance, altering the whole string versus parts of it. This will help us identify at what percentage the user is able to address a change of the hash. To achieve a broad usability test on human subjects, you will conduct your experiments through Amazon Mechanical Turk. This service allows to conduct large scale experiments in a distributed way across the internet. The users are given a task to complete, which in our case will be the confirmation of Bitcoin payments, and a time frame for that task. The task will consist of a list of Bitcoin payments that they need to make and they will ask to confirm these payments. A set of these payments will be intentionally tampered. As such, the users will be asked to confirm the originality of the tampered payments. In case that a user fails to identify the faulty payment details, this will add on the failure rate of the compare by hash technique that is currently tested. Finally you will compare the conditions that changed and contributed to the user accepting a faulty payment",Evaluate Hardware Bitcoin wallets with respect to usable security,1,1   Easy,Development of a web platform where a simulation of the usage of hardware wallets occurs. Then the platform will be used to perform a large scale study.,8,0,f
4512,Improving a formal verification tool for cyber physical systems,ug4,1363,2020 02 24 11:55:29 00,1,"Cyber physical systems are systems which involve computational elements interacting with the physical world in real time.Cyber physical systems are ubiquitous in society today and our safety frequently depends on them. Examples include all kinds of transport systems (cars, boats, trains, planes, spacecraft), robots, chemical plants, and medical devices (e.g. heart pace makers and life support systems).There has been significant research interest recently in developing formal verification techniques that can be used to ensure safety and other desirable properties of cyber physical systems.  In formal verification we mathematically prove system correctness, so ensuring higher degrees of confidence in a system than if we use testing or simulation based verification approaches.One interesting current tool for formally verifying cyber physical systems is Flow*.  When verifying a system with Flow*, one starts with a description of some initial set of states.  Flow* then automatically generates a `flow pipe' from these initial states, a description of the set of states this initial set evolves into at each future point in time.  A system is then certified as safe if this flow pipe never intersects some designated set of `bad' states, states in which something bad happens or the system can be said to have failed.This project can pursue some combination of activities, depending on the interests and background of the student.  Ideas for activities include:Improving performance.  Recent work by one of my PhD students has  highlighted a class of problems on which Flow*'s performance is very  poor.  Adjusting Flow* options seems to make some difference, but it  is very difficult to figure out how to adjust these options.Improving instrumentation.  Instrumentation has to do with adding  code to log intermediate aspects of Flow*'s computations so one can  understand how well or poorly the computations are proceeding and  get guidance on how to change its options. †Extending its capabilities.  An ongoing PhD project has suggested  needs for further capabilities that might be realisable in the time  of an MSc project. †Developing documentation.  While Flow* comes with some  documentation, it is unclear what some options actually do.  Code  could be explored to discover this.  Further, any extension of its  capabilities would require first some understanding and record of  its current architecture.Improving code quality.  Some parts of the code are rather  repetitive.   Refactoring these parts could be a very useful and  necessary first step to take before trying any extensions to the  code. Flow* is written in C  , making extensive use of templates, so good familiarity with C   or Java and Java generics is highly desirable. †Extending a library of examples and evaluating Flow*'s performance on them.  † Evaluation on a variety of examples is essential for understanding the tools limitations and ways in which it needs to be improved.  † Examples need not only be drawn from the domain of cyber physical systems, but could come from other domains such as systems biology or synthetic biology.Any student interested in taking on this project, is strongly recommended to first talk with the proposer to check if their background is appropriate and gain further information about the project.","To improve some combination of features (e.g. performance, capabilities) of the Flow* formal verification tool for cyber physical systems.",2,3   Hard,Significant contributions on at least two of the activities listed above.,8,0,f
4513,AI for game theory,ug4,5572,2020 02 24 11:55:30 00,1,"Game theory is the study of strategic interactions among (supposedly rational) decision makers. In the past decades it has been found to have applications in many fields, from economics and finance to healthcare and politics. Experimental game theory is a branch of this discipline in which human subjects are asked to play games and their behaviour is then analysed. In most games, it is found that people use unexpected strategies that imply that they do not play rationally. More recently, game theory has started to be tackled by computer scientists and the field of algorithmic game theory has dealt with developing algorithms and AI systems to perfectly play highly complex games.In this project, we want to merge experimental and algorithmic game theory: that is, students will explore famous games using AI, and develop intelligent agents that will act like humans in such games. Developing such agents will allow us to understand why humans play these games the way the play, and which features of the human behaviour contribute to their strategies the most. Interestingly, this project will mostly focus on repeated games (where players play against each other multiple times) and games on networks (where players are only connected to some of the other players), which are the most interesting scenarios as they show complex, unexpected emerging behaviour.The games we will use include (but are not limited to):  Prisoner's dilemma  Public Goods game  Ultimatum game  Naming gameNo prior knowledge of game theory is strictly required, but it would be a plus. A mark of 60 or higher in Informatics 2D is required.Practical information  Four students will work on this †project. †Despite the topic being the same, each student will work on their own idea and with their own choice of methods (to be discussed with me) to produce original work. However, I highly encourage the students who will be selected to help each other, share ideas, share papers and reading lists, etc. Students are still expected to conduct most of the work by themselves, but collaboration is still an important aspect of the project!  The project difficulty is "";variable"";, to reflect the flexibility of the project. Each student will decide what to focus on, and the difficulty they would like to have. †  I will have 1v1 meetings with ALL the students who express their interest until March 22nd. After that, meetings will be scheduled subject to availability. Students MUST attend the meeting to be marked suitable.",To reproduce existing results in game theory using intelligent agents instead of human subjects,4,Variable,Develop agents that can reproduce existing game theory experiments.,8,0,f
4514,Exploring the capabilities of the Lean interactive theorem prover,ug4,1363,2020 02 24 11:59:53 00,1,"The Lean interactive theorem prover [1] is a new theorem prover which has been attracting significant attention [6,7] in the last 5 years.  Key features include:A significantly richer type theory than current popular theorem  provers such as Isabelle/HOL, introduced in the Automated Reasoning  course.  A rich type theory is useful for precisely and elegantly  capturing mathematical concepts, making the maths easier to read and  understand.  †The type theory is most similar to that used by the Coq theorem prover and in the same family as that used by the Agda tool. †The incorporation and collection together of a novel set of  procedures for supporting the elegant input language and automating  reasoning.Good support for classical logic.  Before Lean, most theorem provers  with rich type theories required mathematics to be formulated in a  constructive logic, a logic which does not provide the law of the  excluded middle (For any proposition P, either P holds or its  negation holds).  Classical logic underpins virtually all the maths  that those with good mathematical backgrounds are familiar with.The aim of the project is to explore the prover's capabilities by undertaking a case study development using as a starting point an existing development in some other interactive theorem prover such as †Isabelle/HOL, Coq or Agda.  †Possible topics include, but are not limited to:Some topic in maths, perhaps from algebra, analysis or number theory.  †Several academics in maths departments are currently exploring translating undergraduate course materials into Lean, and Lean's mathematical library [2] is rapidly expanding.Programming language semantics.  †The project might take as a starting point formal textbooks developed for Isabelle [3], Coq [4] or Agda [5] theorem provers.Software verificationHardware verificationProtocol verification (e.g. cache coherence protocols)Any student interested in listing this project as one of their choices is strongly recommended to first meet with the proposer to discuss the project further and check if their background is appropriate.",To explore through a case study the capabilities of the Lean interactive theorem prover.,2,3   Hard,Production of a new development in the Lean theorem prover. An evaluation of the development process and of the qualities of the development.,8,0,f
4515,Evaluation and comparison of static software verification tools,ug4,1363,2020 02 24 12:05:03 00,1,"The standard approach to verifying that software has been implemented correctly is to run a series of tests and check that the observed behaviour is as expected.  †  †In virtually all cases it is impractical to exhaustively test software for all possible inputs, so testing usually cannot guarantee that software is bug free and does exactly what it should.  † In contrast, static software verification tools analyse the logical structure of programs and provide mathematical guarantees that programs have certain desired properties and/or fully meet their specifications.  † Traditionally static verification techniques have been difficult and expensive, and their use has mostly been justified only for applications that are safety or security critical.  †In recent years there has been much improvement in static verification techniques and they are starting to be used more widely. †This project concerns a class of tools where the user writes logical formulas to describe expected behaviour and the tools use fully automated reasoning engines to check whether programs have the expected behaviours or not.  †  † Some such tools target standard languages such as C [6], Java [5] or the SPARK Ada subset [7].  †Others such as Why3 [1] and Dafny [2] †work with simpler languages and can be easier to learn and use.  †The basic aim of the project is to explore the ease of use of one or two of these tools: the eventual hope of the researchers developing these tools is that virtually any programmer should be able to use such tools, so that they could be used in undergraduate courses on algorithms and data structures, for example.  †These tools are not quite there yet and one project goal is identifying ways in which these tools still need to be improved.  † The proposed approach is to first work through tutorials on one or two of the tools and then to apply each tool in turn to one or more common case study programs.  † The choice of case study programs is open.  †For example, they could be algorithms the student has covered in previous courses.  † †It is not necessary for the chosen case study program(s) to be particularly complicated.  †In total they may have no more than a few dozen lines of code. †The project does not require the student to understand how these tools work: it is fine if they are treated as black boxes.  †If the student has an interest in automated reasoning, the project could optionally explore how the tools work and/or look at how proof assistants such as Isabelle/HOL [3] or Coq [4] can be employed to interactively complete more difficult verification proofs.  †  †If these options are pursued, the difficulty of the project rises from `Easy' to `Moderate', `Hard' or even `Challenging'. To make the project tractable, very likely it would focus on program verification using a single tool.  †To be suitable as an MInf project, use of some proof assistant would be necessary.",To assess the ease of use of current static software verification tools,2,1   Easy,The basic goal is to statically verify some case study program using one or two of the tools and to compare and discuss the respective verification efforts.  Further goals include  explaining something about how the tools work and/or completing program verification tasks that requires the use of a proof assistant.,8,0,f
4516,Simulation of an existing quantum algorithm emulating an unknown quantum process on a classical device,ug4,1332,2020 02 24 12:36:17 00,1,"The Quantum Emulation Algorithm (QEA) is an algorithm that outputs the action of an unknown unitary matrix on a new state using some known inputs and outputs states of that unitary. The goal of this project is to simulate a simple version of this algorithm for two and three qubit unitary matrices on a simulator platform. The first stage of the project consists of getting acquainted with the algorithm and understanding its circuit and gates. In the second stage, you need to decompose some of the gates to standard single and double qubit gates. The third stage will be to develop the code of the circuit on a simulator platform that also incorporates noise in the quantum algorithm and finally, in the last stage, the output fidelity (benchmark of system's performance) will be calculated and analysed for different cases. This project will be an interesting way of having a quantum computing experience from learning a quantum algorithm to implement it on an existing quantum simulation language.","Given some knowledge of an unknown quantum process (specifically a unitary matrix) of a certain size, the objective is to benchmark the performance of an existing quantum algorithm to emulate such a process on new data. The benchmark requires simulating this algorithm on one of the existing simulator platforms.",1,2   Moderate,Developed code of the quantum algorithm on the simulator platform together with the benchmark analysis for different cases,8,0,f
4517,Formal Proofs of Cryptographic Protocols,ug4,1331,2020 02 24 12:44:43 00,1,"Multi Party Computation is an cryptographic framework for solving problems (such as voting or auctions) where several parties jointly compute a function of their inputs, while keeping inputs private from one another. † The function is computed by exchanging a series of message between the parties. † A classic example is a group of millionaires who wish decide which of them is the richest without learning one another's actual wealth. † At the end of the protocol, all of the millionaires know which one of them is the richest. † Security proofs of these protocols follow the simulation paradigm, in which an ideal world (secure by construction) is shown to be indistinguishable from the real world in which the messages of the protocol are exchanged.In recent PhD work (by David Butler), we have extended a framework for reasoning about cryptography inside the Isabelle/HOL theorem prover, to be able to construct rigorous computer checked proofs of cryptographic arguments previously written on paper (potentially clarifying confusion or mistakes in the paper proofs).The goal of this project (or group of projects) is to consider some extensions to this framework, for example, to add new formalisations of protocols we haven't yet considered, or to develop detailed example case studies. † The difficulty of such projects will depend on exactly what is tackled and how much is achieved; some of the simplest examples would be Easy but most cases are Moderate tending to Hard/Very Hard. † There will be a fairly steep learning curve depending on the background courses you have taken; it is not recommended to select this project if you haven't taken the courses listed.A further project variant is to work on a system to automatically extract programs from the Isabelle proofs    this will be challenging in a different way, involving software engineering (potentially a bit of Standard ML programming), as well as proof engineering.",To build security and correctness proofs inside the Isabelle theorem prover extending a framework for Multi Party Computation,4,Variable,"As agreed with the supervisor, according to specific instances of the project.  This may be a suite of examples with definitions and proofs, a new MPC protocol or protocol construction, or some successfully extracted programs to implement MPC examples.",8,0,f
4518,Visual tools and extensions for Attack Trees,ug4,1331,2020 02 24 12:45:36 00,1,"Attack trees are a simple notion used for threat modelling. † A basic attack tree is an AND OR tree whose root is the goal of an attacker.  †The attack is decomposed into steps which must (AND nodes), or may as alternatives (OR nodes), be carried out to achieve the attack. † The leaves are actions that may help lead to an attack. † Edges in an attack tree can be labelled with probabilities or costs, to reflect risk modeling.Various extensions of attack trees have been studied in the academic literature, for example, modelling defences as well as attacks, and distinguishing between steps which must be carried out in order from those that can occur in any order. † But so far the real world use of these extensions has been limited; current commercial tools used in industry present a more spreadsheet oriented view, losing the rich semantic information about the structure of attacks.The aim of this group of projects is to: study a new modular structuring notion, which may help build larger and more realistic attack trees, and extend the research prototype tool ADtool, to add hierarchical modules or other featuresexperiment and design other attack tree variations and alternative modelling tools and visualisationsThe notion of hiearchical attack tree is being developed in ongoing research. † The core idea of this project is to work with the researchers to help evaluate the design of hiearachical attack trees, by implementing an extension to ADtool, a graphical modelling tool implemented in Java, to add modules (boxes around subtrees), so large trees can be broken up into pieces, possibly recursively (nested modules). † The user of the tool should be able to zoom into and out of boxes, or fold/unfold them.For students interested in theoretical foundations, there may also be a chance to contribute to the development of the underlying theory of the tool (which could extend the difficulty to HARD/VERY HARD). † † The underlying theory is being developed by combining the approaches mentioned in the academic papers cited on hiearchical proof trees [2] and attack trees with sequencing [3].  † Understanding these papers completely is not needed for a programming only version of this project.For students more interested in the programming side of this project (rated EASY), one variation will be to focus on developing new layout and visualisation algorithms (extending to MODERATE/HARD depending on sophistication) and their implementation in other frameworks. † One appealing framework to extend is D3.js.","Study extensions of Attack Trees with nested modules, extend a Java based (or design your own) modeling tool to implement modules, zooming or other features",2,Variable,"An extension of ADtool (or another framework) which implements operations corresponding to the features being implemented, for example, to ""box"" a collection of nodes, and too ""zooming"" in and out by opening/collapsing the box.",8,0,f
4519,Chase Termination for Linear Existential Rules,ug4,1370,2020 02 24 12:58:42 00,1,"The chase procedure is considered as one of the most fundamental algorithmic tools in database theory. It takes as input a relational database D, and a set of existential rules (a.k.a. tuple generating dependencies) R, and it constructs a (possibly infinite) instance J that satisfies R. The chase procedure has been successfully applied to different database problems such as data exchange, and query answering and containment under constraints, to name a few. One of the central problems regarding the chase procedure is all instances termination, that is, given a set of existential rules R, decide whether the chase under R terminates, for every input database. It is known that this problem is, in general, undecidable [1]. However, it has been shown that for some special classes of existential rules, the above problem is decidable [2]. More precisely, if we focus on linear existential rules, a central class of existential rules with several applications, the problem is NL complete (assuming predicates of bounded arity). The algorithm for establishing the NL upper bound relies on a graph based syntactic characterization of the fragment of linear existential rules that guarantees the termination of the chase. The goal of this project is to provide an effective implementation of the chase termination algorithm in question.",Implementation of a graph based algorithm for deciding whether the chase algorithm terminates under a set of linear existential rules,1,2   Moderate,1. An effective implementation of the chase termination algorithm for linear existential rules. 2. Experimental evaluation of the implemented algorithm.,8,0,f
4520,A Software Tool for Recognizing Rule based Ontology Languages,ug4,1370,2020 02 24 12:59:16 00,1,"It is widely accepted that existential rules form a natural and convenient way for modeling ontologies. However, if we allow arbitrary existential rules to occur in an ontology, then the basic reasoning tasks, such as satisfiability and query answering, are undecidable. This has led to a flurry of activity for designing decidable ontology languages based on existential rules; see, e.g., [1, 2, 3]. The main ontology languages rely on three decidability paradigms: guardedness, acyclicity and stickiness. The goal of this project is to develop a software tool that assists users to design ontologies by (i) checking whether a given rule based ontology complies with any of the above decidability paradigms, and (ii) if not, to help the user to modify the ontology in such a way that it complies with at least one of the above paradigms.","To develop a software tool that checks whether a given rule based ontology, which is essentially a first order theory, falls in a known ontology language",1,2   Moderate,"Develop a software tool as described above for the main rule based ontology languages (i.e., linear and guarded existential rules, (weakly )acyclic existential rules, and (weakly )sticky existential rules)",8,0,f
